lcl|CDHK01000001.1_cds_CEJ53651.1_1	PMG11_00001
lcl|CDHK01000009.1_cds_CEJ60774.1_9770	PMG11_09336
lcl|CDHK01000009.1_cds_CEJ60775.1_9771	PMG11_09337
lcl|CDHK01000009.1_cds_CEJ60776.1_9772	PMG11_09338
lcl|CDHK01000009.1_cds_CEJ60777.1_9773	PMG11_09339
lcl|CDHK01000009.1_cds_CEJ60778.1_9774	PMG11_09340
lcl|CDHK01000009.1_cds_CEJ60779.1_9775	PMG11_09341
lcl|CDHK01000009.1_cds_CEJ60780.1_9776	PMG11_09342
lcl|CDHK01000009.1_cds_CEJ60782.1_9777	PMG11_09343
lcl|CDHK01000009.1_cds_CEJ60783.1_9778	PMG11_09343
lcl|CDHK01000009.1_cds_CEJ60784.1_9779	PMG11_09343
lcl|CDHK01000009.1_cds_CEJ60781.1_9780	PMG11_09343
lcl|CDHK01000009.1_cds_CEJ60785.1_9781	PMG11_09343
lcl|CDHK01000009.1_cds_CEJ60786.1_9782	PMG11_09345
lcl|CDHK01000009.1_cds_CEJ60787.1_9783	PMG11_09344
lcl|CDHK01000009.1_cds_CEJ60788.1_9784	PMG11_09346
lcl|CDHK01000009.1_cds_CEJ60789.1_9785	PMG11_09347
lcl|CDHK01000009.1_cds_CEJ60790.1_9786	PMG11_09348
lcl|CDHK01000009.1_cds_CEJ60791.1_9787	PMG11_09349
lcl|CDHK01000009.1_cds_CEJ60792.1_9788	PMG11_09350
lcl|CDHK01000009.1_cds_CEJ60793.1_9789	PMG11_09351
lcl|CDHK01000009.1_cds_CEJ60794.1_9790	PMG11_09352
lcl|CDHK01000009.1_cds_CEJ60795.1_9791	PMG11_09352
lcl|CDHK01000009.1_cds_CEJ60796.1_9792	PMG11_09353
lcl|CDHK01000009.1_cds_CEJ60797.1_9793	PMG11_09354
lcl|CDHK01000009.1_cds_CEJ60798.1_9794	PMG11_09355
lcl|CDHK01000009.1_cds_CEJ60799.1_9795	PMG11_09356
lcl|CDHK01000009.1_cds_CEJ60800.1_9796	PMG11_09357
lcl|CDHK01000009.1_cds_CEJ60801.1_9797	PMG11_09358
lcl|CDHK01000009.1_cds_CEJ60802.1_9798	PMG11_09359
lcl|CDHK01000009.1_cds_CEJ60803.1_9799	PMG11_09360
lcl|CDHK01000009.1_cds_CEJ60804.1_9800	PMG11_09361
lcl|CDHK01000009.1_cds_CEJ60805.1_9801	PMG11_09362
lcl|CDHK01000009.1_cds_CEJ60806.1_9802	PMG11_09363
lcl|CDHK01000009.1_cds_CEJ60807.1_9803	PMG11_09364
lcl|CDHK01000009.1_cds_CEJ60808.1_9804	PMG11_09365
lcl|CDHK01000009.1_cds_CEJ60809.1_9805	PMG11_09366
lcl|CDHK01000009.1_cds_CEJ60810.1_9806	PMG11_09367
lcl|CDHK01000009.1_cds_CEJ60811.1_9807	PMG11_09368
lcl|CDHK01000009.1_cds_CEJ60812.1_9808	PMG11_09369
lcl|CDHK01000009.1_cds_CEJ60813.1_9809	PMG11_09370
lcl|CDHK01000009.1_cds_CEJ60814.1_9810	PMG11_09371
lcl|CDHK01000009.1_cds_CEJ60815.1_9811	PMG11_09372
lcl|CDHK01000009.1_cds_CEJ60816.1_9812	PMG11_09373
lcl|CDHK01000009.1_cds_CEJ60817.1_9813	PMG11_09374
lcl|CDHK01000009.1_cds_CEJ60818.1_9814	PMG11_09375
lcl|CDHK01000009.1_cds_CEJ60819.1_9815	PMG11_09376
lcl|CDHK01000009.1_cds_CEJ60820.1_9816	PMG11_09377
lcl|CDHK01000009.1_cds_CEJ60821.1_9817	PMG11_09378
lcl|CDHK01000009.1_cds_CEJ60822.1_9818	PMG11_09379
lcl|CDHK01000009.1_cds_CEJ60823.1_9819	PMG11_09380
lcl|CDHK01000009.1_cds_CEJ60824.1_9820	PMG11_09381
lcl|CDHK01000009.1_cds_CEJ60825.1_9821	PMG11_09382
lcl|CDHK01000009.1_cds_CEJ60826.1_9822	PMG11_09383
lcl|CDHK01000009.1_cds_CEJ60827.1_9823	PMG11_09384
lcl|CDHK01000009.1_cds_CEJ60828.1_9824	PMG11_09385
lcl|CDHK01000009.1_cds_CEJ60829.1_9825	PMG11_09386
lcl|CDHK01000009.1_cds_CEJ60830.1_9826	PMG11_09387
lcl|CDHK01000009.1_cds_CEJ60831.1_9827	PMG11_09388
lcl|CDHK01000009.1_cds_CEJ60832.1_9828	PMG11_09389
lcl|CDHK01000009.1_cds_CEJ60833.1_9829	PMG11_09390
lcl|CDHK01000009.1_cds_CEJ60834.1_9830	PMG11_09391
lcl|CDHK01000009.1_cds_CEJ60835.1_9831	PMG11_09392
lcl|CDHK01000009.1_cds_CEJ60836.1_9832	PMG11_09393
lcl|CDHK01000009.1_cds_CEJ60837.1_9833	PMG11_09394
lcl|CDHK01000009.1_cds_CEJ60838.1_9834	PMG11_09395
lcl|CDHK01000009.1_cds_CEJ60839.1_9835	PMG11_09396
lcl|CDHK01000009.1_cds_CEJ60840.1_9836	PMG11_09397
lcl|CDHK01000009.1_cds_CEJ60841.1_9837	PMG11_09397
lcl|CDHK01000009.1_cds_CEJ60842.1_9838	PMG11_09398
lcl|CDHK01000009.1_cds_CEJ60843.1_9839	PMG11_09399
lcl|CDHK01000009.1_cds_CEJ60844.1_9840	PMG11_09400
lcl|CDHK01000009.1_cds_CEJ60845.1_9841	PMG11_09401
lcl|CDHK01000009.1_cds_CEJ60846.1_9842	PMG11_09402
lcl|CDHK01000009.1_cds_CEJ60847.1_9843	PMG11_09403
lcl|CDHK01000009.1_cds_CEJ60848.1_9844	PMG11_09404
lcl|CDHK01000009.1_cds_CEJ60849.1_9845	PMG11_09405
lcl|CDHK01000009.1_cds_CEJ60850.1_9846	PMG11_09406
lcl|CDHK01000009.1_cds_CEJ60851.1_9847	PMG11_09407
lcl|CDHK01000009.1_cds_CEJ60852.1_9848	PMG11_09408
lcl|CDHK01000009.1_cds_CEJ60853.1_9849	PMG11_09409
lcl|CDHK01000009.1_cds_CEJ60854.1_9850	PMG11_09410
lcl|CDHK01000009.1_cds_CEJ60855.1_9851	PMG11_09411
lcl|CDHK01000009.1_cds_CEJ60856.1_9852	PMG11_09412
lcl|CDHK01000009.1_cds_CEJ60857.1_9853	PMG11_09413
lcl|CDHK01000009.1_cds_CEJ60858.1_9854	PMG11_09414
lcl|CDHK01000009.1_cds_CEJ60859.1_9855	PMG11_09415
lcl|CDHK01000009.1_cds_CEJ60860.1_9856	PMG11_09416
lcl|CDHK01000009.1_cds_CEJ60861.1_9857	PMG11_09417
lcl|CDHK01000009.1_cds_CEJ60862.1_9858	PMG11_09418
lcl|CDHK01000009.1_cds_CEJ60863.1_9859	PMG11_09419
lcl|CDHK01000009.1_cds_CEJ60864.1_9860	PMG11_09420
lcl|CDHK01000009.1_cds_CEJ60865.1_9861	PMG11_09421
lcl|CDHK01000009.1_cds_CEJ60866.1_9862	PMG11_09422
lcl|CDHK01000009.1_cds_CEJ60867.1_9863	PMG11_09422
lcl|CDHK01000009.1_cds_CEJ60868.1_9864	PMG11_09423
lcl|CDHK01000009.1_cds_CEJ60869.1_9865	PMG11_09424
lcl|CDHK01000009.1_cds_CEJ60870.1_9866	PMG11_09425
lcl|CDHK01000009.1_cds_CEJ60871.1_9867	PMG11_09426
lcl|CDHK01000009.1_cds_CEJ60872.1_9868	PMG11_09427
lcl|CDHK01000009.1_cds_CEJ60873.1_9869	PMG11_09428
lcl|CDHK01000009.1_cds_CEJ60874.1_9870	PMG11_09429
lcl|CDHK01000009.1_cds_CEJ60875.1_9871	PMG11_09430
lcl|CDHK01000009.1_cds_CEJ60876.1_9872	PMG11_09431
lcl|CDHK01000009.1_cds_CEJ60877.1_9873	PMG11_09431
lcl|CDHK01000009.1_cds_CEJ60878.1_9874	PMG11_09432
lcl|CDHK01000009.1_cds_CEJ60879.1_9875	PMG11_09433
lcl|CDHK01000009.1_cds_CEJ60880.1_9876	PMG11_09434
lcl|CDHK01000009.1_cds_CEJ60881.1_9877	PMG11_09435
lcl|CDHK01000009.1_cds_CEJ60882.1_9878	PMG11_09436
lcl|CDHK01000009.1_cds_CEJ60883.1_9879	PMG11_09437
lcl|CDHK01000009.1_cds_CEJ60884.1_9880	PMG11_09438
lcl|CDHK01000009.1_cds_CEJ60885.1_9881	PMG11_09439
lcl|CDHK01000009.1_cds_CEJ60886.1_9882	PMG11_09440
lcl|CDHK01000009.1_cds_CEJ60887.1_9883	PMG11_09441
lcl|CDHK01000009.1_cds_CEJ60888.1_9884	PMG11_09442
lcl|CDHK01000009.1_cds_CEJ60889.1_9885	PMG11_09443
lcl|CDHK01000009.1_cds_CEJ60890.1_9886	PMG11_09444
lcl|CDHK01000009.1_cds_CEJ60891.1_9887	PMG11_09445
lcl|CDHK01000009.1_cds_CEJ60892.1_9888	PMG11_09446
lcl|CDHK01000009.1_cds_CEJ60893.1_9889	PMG11_09447
lcl|CDHK01000009.1_cds_CEJ60894.1_9890	PMG11_09448
lcl|CDHK01000009.1_cds_CEJ60895.1_9891	PMG11_09449
lcl|CDHK01000009.1_cds_CEJ60896.1_9892	PMG11_09450
lcl|CDHK01000009.1_cds_CEJ60897.1_9893	PMG11_09451
lcl|CDHK01000009.1_cds_CEJ60898.1_9894	PMG11_09452
lcl|CDHK01000009.1_cds_CEJ60899.1_9895	PMG11_09453
lcl|CDHK01000009.1_cds_CEJ60900.1_9896	PMG11_09454
lcl|CDHK01000009.1_cds_CEJ60901.1_9897	PMG11_09455
lcl|CDHK01000009.1_cds_CEJ60902.1_9898	PMG11_09456
lcl|CDHK01000009.1_cds_CEJ60903.1_9899	PMG11_09457
lcl|CDHK01000009.1_cds_CEJ60904.1_9900	PMG11_09458
lcl|CDHK01000009.1_cds_CEJ60905.1_9901	PMG11_09459
lcl|CDHK01000009.1_cds_CEJ60906.1_9902	PMG11_09460
lcl|CDHK01000009.1_cds_CEJ60907.1_9903	PMG11_09461
lcl|CDHK01000009.1_cds_CEJ60908.1_9904	PMG11_09462
lcl|CDHK01000009.1_cds_CEJ60909.1_9905	PMG11_09463
lcl|CDHK01000009.1_cds_CEJ60910.1_9906	PMG11_09464
lcl|CDHK01000009.1_cds_CEJ60911.1_9907	PMG11_09465
lcl|CDHK01000009.1_cds_CEJ60912.1_9908	PMG11_09466
lcl|CDHK01000009.1_cds_CEJ60913.1_9909	PMG11_09467
lcl|CDHK01000009.1_cds_CEJ60914.1_9910	PMG11_09468
lcl|CDHK01000009.1_cds_CEJ60915.1_9911	PMG11_09469
lcl|CDHK01000009.1_cds_CEJ60916.1_9912	PMG11_09470
lcl|CDHK01000009.1_cds_CEJ60917.1_9913	PMG11_09471
lcl|CDHK01000009.1_cds_CEJ60918.1_9914	PMG11_09472
lcl|CDHK01000009.1_cds_CEJ60919.1_9915	PMG11_09473
lcl|CDHK01000009.1_cds_CEJ60920.1_9916	PMG11_09474
lcl|CDHK01000009.1_cds_CEJ60921.1_9917	PMG11_09475
lcl|CDHK01000009.1_cds_CEJ60922.1_9918	PMG11_09476
lcl|CDHK01000009.1_cds_CEJ60923.1_9919	PMG11_09477
lcl|CDHK01000009.1_cds_CEJ60924.1_9920	PMG11_09478
lcl|CDHK01000009.1_cds_CEJ60925.1_9921	PMG11_09479
lcl|CDHK01000009.1_cds_CEJ60926.1_9922	PMG11_09480
lcl|CDHK01000009.1_cds_CEJ60927.1_9923	PMG11_09481
lcl|CDHK01000009.1_cds_CEJ60928.1_9924	PMG11_09482
lcl|CDHK01000009.1_cds_CEJ60929.1_9925	PMG11_09483
lcl|CDHK01000009.1_cds_CEJ60930.1_9926	PMG11_09484
lcl|CDHK01000009.1_cds_CEJ60931.1_9927	PMG11_09485
lcl|CDHK01000009.1_cds_CEJ60932.1_9928	PMG11_09486
lcl|CDHK01000009.1_cds_CEJ60933.1_9929	PMG11_09487
lcl|CDHK01000009.1_cds_CEJ60934.1_9930	PMG11_09488
lcl|CDHK01000009.1_cds_CEJ60935.1_9931	PMG11_09489
lcl|CDHK01000009.1_cds_CEJ60936.1_9932	PMG11_09490
lcl|CDHK01000009.1_cds_CEJ60937.1_9933	PMG11_09491
lcl|CDHK01000009.1_cds_CEJ60938.1_9934	PMG11_09492
lcl|CDHK01000009.1_cds_CEJ60939.1_9935	PMG11_09493
lcl|CDHK01000009.1_cds_CEJ60940.1_9936	PMG11_09494
lcl|CDHK01000009.1_cds_CEJ60941.1_9937	PMG11_09495
lcl|CDHK01000009.1_cds_CEJ60942.1_9938	PMG11_09496
lcl|CDHK01000009.1_cds_CEJ60943.1_9939	PMG11_09497
lcl|CDHK01000009.1_cds_CEJ60944.1_9940	PMG11_09498
lcl|CDHK01000009.1_cds_CEJ60945.1_9941	PMG11_09499
lcl|CDHK01000009.1_cds_CEJ60946.1_9942	PMG11_09500
lcl|CDHK01000009.1_cds_CEJ60947.1_9943	PMG11_09501
lcl|CDHK01000009.1_cds_CEJ60948.1_9944	PMG11_09502
lcl|CDHK01000009.1_cds_CEJ60949.1_9945	PMG11_09503
lcl|CDHK01000009.1_cds_CEJ60950.1_9946	PMG11_09504
lcl|CDHK01000009.1_cds_CEJ60951.1_9947	PMG11_09505
lcl|CDHK01000009.1_cds_CEJ60952.1_9948	PMG11_09506
lcl|CDHK01000009.1_cds_CEJ60953.1_9949	PMG11_09507
lcl|CDHK01000009.1_cds_CEJ60954.1_9950	PMG11_09508
lcl|CDHK01000009.1_cds_CEJ60955.1_9951	PMG11_09509
lcl|CDHK01000009.1_cds_CEJ60956.1_9952	PMG11_09510
lcl|CDHK01000009.1_cds_CEJ60957.1_9953	PMG11_09511
lcl|CDHK01000009.1_cds_CEJ60958.1_9954	PMG11_09512
lcl|CDHK01000009.1_cds_CEJ60959.1_9955	PMG11_09513
lcl|CDHK01000009.1_cds_CEJ60960.1_9956	PMG11_09514
lcl|CDHK01000009.1_cds_CEJ60961.1_9957	PMG11_09515
lcl|CDHK01000009.1_cds_CEJ60962.1_9958	PMG11_09516
lcl|CDHK01000009.1_cds_CEJ60963.1_9959	PMG11_09517
lcl|CDHK01000009.1_cds_CEJ60964.1_9960	PMG11_09518
lcl|CDHK01000009.1_cds_CEJ60965.1_9961	PMG11_09519
lcl|CDHK01000009.1_cds_CEJ60966.1_9962	PMG11_09520
lcl|CDHK01000009.1_cds_CEJ60967.1_9963	PMG11_09521
lcl|CDHK01000009.1_cds_CEJ60968.1_9964	PMG11_09521
lcl|CDHK01000009.1_cds_CEJ60969.1_9965	PMG11_09522
lcl|CDHK01000009.1_cds_CEJ60970.1_9966	PMG11_09523
lcl|CDHK01000009.1_cds_CEJ60971.1_9967	PMG11_09524
lcl|CDHK01000009.1_cds_CEJ60972.1_9968	PMG11_09525
lcl|CDHK01000009.1_cds_CEJ60973.1_9969	PMG11_09526
lcl|CDHK01000009.1_cds_CEJ60974.1_9970	PMG11_09527
lcl|CDHK01000009.1_cds_CEJ60975.1_9971	PMG11_09528
lcl|CDHK01000009.1_cds_CEJ60976.1_9972	PMG11_09529
lcl|CDHK01000009.1_cds_CEJ60977.1_9973	PMG11_09530
lcl|CDHK01000009.1_cds_CEJ60978.1_9974	PMG11_09530
lcl|CDHK01000009.1_cds_CEJ60979.1_9975	PMG11_09531
lcl|CDHK01000009.1_cds_CEJ60980.1_9976	PMG11_09532
lcl|CDHK01000009.1_cds_CEJ60981.1_9977	PMG11_09533
lcl|CDHK01000009.1_cds_CEJ60982.1_9978	PMG11_09534
lcl|CDHK01000009.1_cds_CEJ60983.1_9979	PMG11_09535
lcl|CDHK01000009.1_cds_CEJ60984.1_9980	PMG11_09536
lcl|CDHK01000009.1_cds_CEJ60985.1_9981	PMG11_09537
lcl|CDHK01000009.1_cds_CEJ60986.1_9982	PMG11_09538
lcl|CDHK01000009.1_cds_CEJ60987.1_9983	PMG11_09539
lcl|CDHK01000009.1_cds_CEJ60988.1_9984	PMG11_09540
lcl|CDHK01000009.1_cds_CEJ60989.1_9985	PMG11_09541
lcl|CDHK01000009.1_cds_CEJ60990.1_9986	PMG11_09542
lcl|CDHK01000009.1_cds_CEJ60992.1_9987	PMG11_09543
lcl|CDHK01000009.1_cds_CEJ60991.1_9988	PMG11_09543
lcl|CDHK01000009.1_cds_CEJ60993.1_9989	PMG11_09543
lcl|CDHK01000009.1_cds_CEJ60994.1_9990	PMG11_09544
lcl|CDHK01000009.1_cds_CEJ60995.1_9991	PMG11_09545
lcl|CDHK01000009.1_cds_CEJ60996.1_9992	PMG11_09546
lcl|CDHK01000009.1_cds_CEJ60997.1_9993	PMG11_09547
lcl|CDHK01000009.1_cds_CEJ60998.1_9994	PMG11_09548
lcl|CDHK01000009.1_cds_CEJ60999.1_9995	PMG11_09549
lcl|CDHK01000009.1_cds_CEJ61000.1_9996	PMG11_09549
lcl|CDHK01000009.1_cds_CEJ61001.1_9997	PMG11_09550
lcl|CDHK01000009.1_cds_CEJ61002.1_9998	PMG11_09551
lcl|CDHK01000009.1_cds_CEJ61003.1_9999	PMG11_09552
lcl|CDHK01000009.1_cds_CEJ61004.1_10000	PMG11_09552
lcl|CDHK01000009.1_cds_CEJ61005.1_10001	PMG11_09553
lcl|CDHK01000009.1_cds_CEJ61006.1_10002	PMG11_09554
lcl|CDHK01000009.1_cds_CEJ61007.1_10003	PMG11_09555
lcl|CDHK01000009.1_cds_CEJ61008.1_10004	PMG11_09556
lcl|CDHK01000009.1_cds_CEJ61009.1_10005	PMG11_09557
lcl|CDHK01000009.1_cds_CEJ61011.1_10006	PMG11_09558
lcl|CDHK01000009.1_cds_CEJ61010.1_10007	PMG11_09558
lcl|CDHK01000009.1_cds_CEJ61012.1_10008	PMG11_09559
lcl|CDHK01000009.1_cds_CEJ61013.1_10009	PMG11_09560
lcl|CDHK01000009.1_cds_CEJ61014.1_10010	PMG11_09560
lcl|CDHK01000009.1_cds_CEJ61015.1_10011	PMG11_09561
lcl|CDHK01000009.1_cds_CEJ61016.1_10012	PMG11_09562
lcl|CDHK01000009.1_cds_CEJ61017.1_10013	PMG11_09563
lcl|CDHK01000009.1_cds_CEJ61018.1_10014	PMG11_09564
lcl|CDHK01000009.1_cds_CEJ61019.1_10015	PMG11_09565
lcl|CDHK01000009.1_cds_CEJ61020.1_10016	PMG11_09566
lcl|CDHK01000009.1_cds_CEJ61021.1_10017	PMG11_09567
lcl|CDHK01000009.1_cds_CEJ61022.1_10018	PMG11_09568
lcl|CDHK01000009.1_cds_CEJ61023.1_10019	PMG11_09569
lcl|CDHK01000009.1_cds_CEJ61024.1_10020	PMG11_09570
lcl|CDHK01000010.1_cds_CEJ61025.1_10021	PMG11_09571
lcl|CDHK01000010.1_cds_CEJ61026.1_10022	PMG11_09572
lcl|CDHK01000010.1_cds_CEJ61027.1_10023	PMG11_09573
lcl|CDHK01000010.1_cds_CEJ61028.1_10024	PMG11_09574
lcl|CDHK01000010.1_cds_CEJ61029.1_10025	PMG11_09575
lcl|CDHK01000010.1_cds_CEJ61030.1_10026	PMG11_09576
lcl|CDHK01000010.1_cds_CEJ61031.1_10027	PMG11_09577
lcl|CDHK01000010.1_cds_CEJ61032.1_10028	PMG11_09578
lcl|CDHK01000010.1_cds_CEJ61033.1_10029	PMG11_09579
lcl|CDHK01000010.1_cds_CEJ61034.1_10030	PMG11_09580
lcl|CDHK01000010.1_cds_CEJ61035.1_10031	PMG11_09580
lcl|CDHK01000010.1_cds_CEJ61036.1_10032	PMG11_09581
lcl|CDHK01000010.1_cds_CEJ61037.1_10033	PMG11_09582
lcl|CDHK01000010.1_cds_CEJ61038.1_10034	PMG11_09583
lcl|CDHK01000010.1_cds_CEJ61039.1_10035	PMG11_09584
lcl|CDHK01000010.1_cds_CEJ61040.1_10036	PMG11_09585
lcl|CDHK01000010.1_cds_CEJ61041.1_10037	PMG11_09586
lcl|CDHK01000010.1_cds_CEJ61042.1_10038	PMG11_09587
lcl|CDHK01000010.1_cds_CEJ61043.1_10039	PMG11_09588
lcl|CDHK01000010.1_cds_CEJ61044.1_10040	PMG11_09589
lcl|CDHK01000010.1_cds_CEJ61045.1_10041	PMG11_09590
lcl|CDHK01000010.1_cds_CEJ61046.1_10042	PMG11_09591
lcl|CDHK01000010.1_cds_CEJ61047.1_10043	PMG11_09592
lcl|CDHK01000010.1_cds_CEJ61048.1_10044	PMG11_09593
lcl|CDHK01000010.1_cds_CEJ61049.1_10045	PMG11_09594
lcl|CDHK01000010.1_cds_CEJ61050.1_10046	PMG11_09595
lcl|CDHK01000010.1_cds_CEJ61051.1_10047	PMG11_09596
lcl|CDHK01000010.1_cds_CEJ61052.1_10048	PMG11_09597
lcl|CDHK01000010.1_cds_CEJ61053.1_10049	PMG11_09598
lcl|CDHK01000010.1_cds_CEJ61054.1_10050	PMG11_09599
lcl|CDHK01000010.1_cds_CEJ61055.1_10051	PMG11_09600
lcl|CDHK01000010.1_cds_CEJ61056.1_10052	PMG11_09601
lcl|CDHK01000010.1_cds_CEJ61057.1_10053	PMG11_09602
lcl|CDHK01000010.1_cds_CEJ61058.1_10054	PMG11_09603
lcl|CDHK01000010.1_cds_CEJ61059.1_10055	PMG11_09604
lcl|CDHK01000010.1_cds_CEJ61060.1_10056	PMG11_09605
lcl|CDHK01000010.1_cds_CEJ61061.1_10057	PMG11_09606
lcl|CDHK01000010.1_cds_CEJ61062.1_10058	PMG11_09607
lcl|CDHK01000010.1_cds_CEJ61063.1_10059	PMG11_09608
lcl|CDHK01000010.1_cds_CEJ61064.1_10060	PMG11_09609
lcl|CDHK01000010.1_cds_CEJ61065.1_10061	PMG11_09609
lcl|CDHK01000010.1_cds_CEJ61066.1_10062	PMG11_09610
lcl|CDHK01000010.1_cds_CEJ61067.1_10063	PMG11_09611
lcl|CDHK01000010.1_cds_CEJ61068.1_10064	PMG11_09612
lcl|CDHK01000010.1_cds_CEJ61069.1_10065	PMG11_09613
lcl|CDHK01000010.1_cds_CEJ61070.1_10066	PMG11_09614
lcl|CDHK01000010.1_cds_CEJ61071.1_10067	PMG11_09615
lcl|CDHK01000010.1_cds_CEJ61072.1_10068	PMG11_09616
lcl|CDHK01000010.1_cds_CEJ61073.1_10069	PMG11_09617
lcl|CDHK01000010.1_cds_CEJ61074.1_10070	PMG11_09619
lcl|CDHK01000010.1_cds_CEJ61075.1_10071	PMG11_09618
lcl|CDHK01000010.1_cds_CEJ61076.1_10072	PMG11_09620
lcl|CDHK01000010.1_cds_CEJ61077.1_10073	PMG11_09621
lcl|CDHK01000010.1_cds_CEJ61078.1_10074	PMG11_09622
lcl|CDHK01000010.1_cds_CEJ61079.1_10075	PMG11_09623
lcl|CDHK01000010.1_cds_CEJ61080.1_10076	PMG11_09623
lcl|CDHK01000010.1_cds_CEJ61081.1_10077	PMG11_09624
lcl|CDHK01000010.1_cds_CEJ61082.1_10078	PMG11_09625
lcl|CDHK01000010.1_cds_CEJ61083.1_10079	PMG11_09626
lcl|CDHK01000010.1_cds_CEJ61084.1_10080	PMG11_09627
lcl|CDHK01000010.1_cds_CEJ61085.1_10081	PMG11_09628
lcl|CDHK01000010.1_cds_CEJ61086.1_10082	PMG11_09629
lcl|CDHK01000010.1_cds_CEJ61087.1_10083	PMG11_09630
lcl|CDHK01000010.1_cds_CEJ61088.1_10084	PMG11_09631
lcl|CDHK01000010.1_cds_CEJ61089.1_10085	PMG11_09632
lcl|CDHK01000010.1_cds_CEJ61090.1_10086	PMG11_09633
lcl|CDHK01000010.1_cds_CEJ61091.1_10087	PMG11_09634
lcl|CDHK01000010.1_cds_CEJ61092.1_10088	PMG11_09635
lcl|CDHK01000010.1_cds_CEJ61093.1_10089	PMG11_09636
lcl|CDHK01000010.1_cds_CEJ61094.1_10090	PMG11_09638
lcl|CDHK01000010.1_cds_CEJ61095.1_10091	PMG11_09637
lcl|CDHK01000010.1_cds_CEJ61096.1_10092	PMG11_09639
lcl|CDHK01000010.1_cds_CEJ61097.1_10093	PMG11_09640
lcl|CDHK01000010.1_cds_CEJ61098.1_10094	PMG11_09641
lcl|CDHK01000010.1_cds_CEJ61099.1_10095	PMG11_09642
lcl|CDHK01000010.1_cds_CEJ61100.1_10096	PMG11_09643
lcl|CDHK01000010.1_cds_CEJ61101.1_10097	PMG11_09644
lcl|CDHK01000010.1_cds_CEJ61102.1_10098	PMG11_09645
lcl|CDHK01000010.1_cds_CEJ61103.1_10099	PMG11_09646
lcl|CDHK01000010.1_cds_CEJ61104.1_10100	PMG11_09646
lcl|CDHK01000010.1_cds_CEJ61105.1_10101	PMG11_09647
lcl|CDHK01000010.1_cds_CEJ61106.1_10102	PMG11_09648
lcl|CDHK01000010.1_cds_CEJ61107.1_10103	PMG11_09649
lcl|CDHK01000010.1_cds_CEJ61108.1_10104	PMG11_09650
lcl|CDHK01000010.1_cds_CEJ61109.1_10105	PMG11_09651
lcl|CDHK01000010.1_cds_CEJ61110.1_10106	PMG11_09652
lcl|CDHK01000010.1_cds_CEJ61111.1_10107	PMG11_09653
lcl|CDHK01000010.1_cds_CEJ61112.1_10108	PMG11_09654
lcl|CDHK01000010.1_cds_CEJ61113.1_10109	PMG11_09655
lcl|CDHK01000010.1_cds_CEJ61114.1_10110	PMG11_09656
lcl|CDHK01000010.1_cds_CEJ61115.1_10111	PMG11_09657
lcl|CDHK01000010.1_cds_CEJ61116.1_10112	PMG11_09658
lcl|CDHK01000010.1_cds_CEJ61117.1_10113	PMG11_09659
lcl|CDHK01000010.1_cds_CEJ61118.1_10114	PMG11_09660
lcl|CDHK01000010.1_cds_CEJ61119.1_10115	PMG11_09661
lcl|CDHK01000010.1_cds_CEJ61120.1_10116	PMG11_09662
lcl|CDHK01000010.1_cds_CEJ61121.1_10117	PMG11_09663
lcl|CDHK01000010.1_cds_CEJ61122.1_10118	PMG11_09664
lcl|CDHK01000010.1_cds_CEJ61123.1_10119	PMG11_09665
lcl|CDHK01000010.1_cds_CEJ61124.1_10120	PMG11_09666
lcl|CDHK01000010.1_cds_CEJ61125.1_10121	PMG11_09667
lcl|CDHK01000010.1_cds_CEJ61126.1_10122	PMG11_09668
lcl|CDHK01000010.1_cds_CEJ61127.1_10123	PMG11_09669
lcl|CDHK01000010.1_cds_CEJ61128.1_10124	PMG11_09670
lcl|CDHK01000010.1_cds_CEJ61129.1_10125	PMG11_09671
lcl|CDHK01000010.1_cds_CEJ61130.1_10126	PMG11_09672
lcl|CDHK01000010.1_cds_CEJ61131.1_10127	PMG11_09673
lcl|CDHK01000010.1_cds_CEJ61132.1_10128	PMG11_09674
lcl|CDHK01000010.1_cds_CEJ61133.1_10129	PMG11_09675
lcl|CDHK01000010.1_cds_CEJ61134.1_10130	PMG11_09676
lcl|CDHK01000010.1_cds_CEJ61135.1_10131	PMG11_09677
lcl|CDHK01000010.1_cds_CEJ61136.1_10132	PMG11_09678
lcl|CDHK01000010.1_cds_CEJ61137.1_10133	PMG11_09679
lcl|CDHK01000010.1_cds_CEJ61138.1_10134	PMG11_09680
lcl|CDHK01000010.1_cds_CEJ61139.1_10135	PMG11_09681
lcl|CDHK01000010.1_cds_CEJ61140.1_10136	PMG11_09682
lcl|CDHK01000010.1_cds_CEJ61141.1_10137	PMG11_09683
lcl|CDHK01000010.1_cds_CEJ61142.1_10138	PMG11_09684
lcl|CDHK01000010.1_cds_CEJ61143.1_10139	PMG11_09685
lcl|CDHK01000010.1_cds_CEJ61144.1_10140	PMG11_09686
lcl|CDHK01000010.1_cds_CEJ61145.1_10141	PMG11_09687
lcl|CDHK01000010.1_cds_CEJ61146.1_10142	PMG11_09688
lcl|CDHK01000010.1_cds_CEJ61147.1_10143	PMG11_09690
lcl|CDHK01000010.1_cds_CEJ61148.1_10144	PMG11_09689
lcl|CDHK01000010.1_cds_CEJ61149.1_10145	PMG11_09691
lcl|CDHK01000010.1_cds_CEJ61150.1_10146	PMG11_09691
