locus_tag	chrom	start	end	strand	product
PMG11_09163	CDHK01000008.1	2119267	2121116	-	Putative Glycosyl hydrolase family 43 protein
PMG11_09164	CDHK01000008.1	2121909	2123741	-	hypothetical protein
PMG11_09165	CDHK01000008.1	2126747	2127757	+	hypothetical protein
PMG11_09166	CDHK01000008.1	2129347	2130789	+	hypothetical protein
PMG11_09167	CDHK01000008.1	2131242	2132617	-	hypothetical protein
PMG11_09168	CDHK01000008.1	2133219	2135310	+	hypothetical protein
PMG11_09169	CDHK01000008.1	2136262	2137835	-	hypothetical protein
PMG11_09170	CDHK01000008.1	2139176	2140555	+	hypothetical protein
PMG11_09171	CDHK01000008.1	2141437	2142636	-	hypothetical protein
PMG11_09172	CDHK01000008.1	2144429	2145293	+	hypothetical protein
PMG11_09173	CDHK01000008.1	2145390	2146257	+	hypothetical protein
PMG11_09174	CDHK01000008.1	2148244	2149943	+	hypothetical protein
PMG11_09175	CDHK01000008.1	2152616	2153409	+	hypothetical protein
PMG11_09176	CDHK01000008.1	2155881	2156401	+	hypothetical protein
PMG11_09177	CDHK01000008.1	2163984	2164262	+	hypothetical protein
PMG11_09178	CDHK01000008.1	2166985	2169579	-	hypothetical protein
PMG11_09179	CDHK01000008.1	2169694	2170408	-	hypothetical protein
PMG11_09180	CDHK01000008.1	2170807	2171058	-	hypothetical protein
PMG11_09181	CDHK01000008.1	2171882	2172856	+	hypothetical protein
PMG11_09182	CDHK01000008.1	2173719	2174728	-	hypothetical protein
PMG11_09183	CDHK01000008.1	2174847	2175917	-	hypothetical protein
PMG11_09184	CDHK01000008.1	2176984	2178183	+	hypothetical protein
PMG11_09185	CDHK01000008.1	2178291	2179220	+	hypothetical protein
PMG11_09186	CDHK01000008.1	2181722	2183261	+	hypothetical protein
PMG11_09187	CDHK01000008.1	2184201	2186106	-	hypothetical protein
PMG11_09188	CDHK01000008.1	2187489	2189460	-	hypothetical protein
PMG11_09189	CDHK01000008.1	2196732	2197208	+	hypothetical protein
PMG11_09190	CDHK01000008.1	2197296	2197508	+	hypothetical protein
PMG11_09191	CDHK01000008.1	2208692	2209245	+	hypothetical protein
PMG11_09192	CDHK01000009.1	5008	5644	+	Putative Cox19p
PMG11_09193	CDHK01000009.1	5959	8511	+	Putative Nitrogen permease regulator 3
PMG11_09194	CDHK01000009.1	10534	15969	+	hypothetical protein
PMG11_09195	CDHK01000009.1	16097	18074	+	Putative Stomatin family protein
PMG11_09196	CDHK01000009.1	18192	22368	+	Putative Protein hir1
PMG11_09197	CDHK01000009.1	25238	27419	-	hypothetical protein
PMG11_09198	CDHK01000009.1	29562	31503	-	hypothetical protein
PMG11_09199	CDHK01000009.1	32256	33814	+	hypothetical protein
PMG11_09200	CDHK01000009.1	33926	36264	-	hypothetical protein
PMG11_09201	CDHK01000009.1	37787	39592	+	hypothetical protein
PMG11_09202	CDHK01000009.1	39804	41007	-	hypothetical protein
PMG11_09203	CDHK01000009.1	42663	44485	+	Putative 4-hydroxyphenylpyruvate dioxygenase
PMG11_09204	CDHK01000009.1	47016	48298	+	hypothetical protein
PMG11_09205	CDHK01000009.1	49685	51934	+	hypothetical protein
PMG11_09206	CDHK01000009.1	52978	53629	+	Putative DUF636 domain protein
PMG11_09207	CDHK01000009.1	56073	56861	+	hypothetical protein
PMG11_09208	CDHK01000009.1	57582	59475	+	hypothetical protein
PMG11_09209	CDHK01000009.1	59771	60873	+	Putative Aldo/keto reductase family protein
PMG11_09210	CDHK01000009.1	61150	64019	-	Putative Protein kinase family protein
PMG11_09211	CDHK01000009.1	65567	70553	-	hypothetical protein
PMG11_09212	CDHK01000009.1	71962	75668	+	Putative Bud site selection protein
PMG11_09213	CDHK01000009.1	76159	77489	+	hypothetical protein
PMG11_09214	CDHK01000009.1	76887	82114	-	hypothetical protein
PMG11_09215	CDHK01000009.1	83009	84336	+	hypothetical protein
PMG11_09216	CDHK01000009.1	84592	86364	-	Putative Aldo-keto reductase
PMG11_09217	CDHK01000009.1	87545	91581	+	hypothetical protein
PMG11_09218	CDHK01000009.1	92666	96132	-	Putative HLH transcription factor (GlcD gamma)
PMG11_09219	CDHK01000009.1	102454	104549	+	Putative SFT2 domain protein
PMG11_09220	CDHK01000009.1	104976	107453	-	Putative TRNA ligase
PMG11_09221	CDHK01000009.1	107891	108550	+	Putative Ankyrin repeat protein
PMG11_09222	CDHK01000009.1	109138	109997	+	hypothetical protein
PMG11_09223	CDHK01000009.1	110357	111437	-	Putative GPR1/FUN34/YaaH-class plasma membrane protein
PMG11_09224	CDHK01000009.1	113718	115757	+	Putative L-amino acid oxidase LaoA
PMG11_09225	CDHK01000009.1	118752	120057	-	hypothetical protein
PMG11_09226	CDHK01000009.1	120805	121923	-	hypothetical protein
PMG11_09227	CDHK01000009.1	124724	125879	+	hypothetical protein
PMG11_09228	CDHK01000009.1	127224	129455	+	hypothetical protein
PMG11_09229	CDHK01000009.1	129767	130673	-	Putative Subunit of the major N alpha-acetyltransferase
PMG11_09230	CDHK01000009.1	131677	133735	-	hypothetical protein
PMG11_09231	CDHK01000009.1	133781	135648	+	hypothetical protein
PMG11_09232	CDHK01000009.1	136910	139389	-	hypothetical protein
PMG11_09233	CDHK01000009.1	139561	141624	+	Putative WD-repeat protein pop3
PMG11_09234	CDHK01000009.1	141820	143114	-	Putative Dynein light chain
PMG11_09235	CDHK01000009.1	144061	146242	-	hypothetical protein
PMG11_09236	CDHK01000009.1	147045	148321	-	hypothetical protein
PMG11_09237	CDHK01000009.1	149112	150377	+	hypothetical protein
PMG11_09238	CDHK01000009.1	150170	152686	-	hypothetical protein
PMG11_09239	CDHK01000009.1	153411	157726	+	hypothetical protein
PMG11_09240	CDHK01000009.1	158123	159880	+	hypothetical protein
PMG11_09241	CDHK01000009.1	161199	165432	-	Putative E3 ubiquitin-protein ligase
PMG11_09242	CDHK01000009.1	166473	168024	-	Putative Splicing factor RNPS1
PMG11_09243	CDHK01000009.1	168355	169460	-	Putative Vacuolar protein sorting 29
PMG11_09244	CDHK01000009.1	170053	172245	+	Putative Aminotransferase
PMG11_09245	CDHK01000009.1	172323	173093	-	hypothetical protein
PMG11_09246	CDHK01000009.1	174408	176021	-	hypothetical protein
PMG11_09247	CDHK01000009.1	176343	179712	-	hypothetical protein
PMG11_09248	CDHK01000009.1	181865	182412	-	hypothetical protein
PMG11_09249	CDHK01000009.1	183614	185672	+	hypothetical protein
PMG11_09250	CDHK01000009.1	185982	187369	+	hypothetical protein
PMG11_09251	CDHK01000009.1	187860	189492	+	hypothetical protein
PMG11_09252	CDHK01000009.1	190091	190595	-	Putative Vacuolar transporter chaperone 1
PMG11_09253	CDHK01000009.1	192127	194638	-	hypothetical protein
PMG11_09254	CDHK01000009.1	196512	198569	+	Putative Related to DUF895 domain membrane protein
PMG11_09255	CDHK01000009.1	201306	203288	-	Putative C2H2 transcription factor
PMG11_09256	CDHK01000009.1	212650	213904	+	hypothetical protein
PMG11_09257	CDHK01000009.1	214293	214481	+	hypothetical protein
PMG11_09258	CDHK01000009.1	217446	221956	+	Putative DNA polymerase
PMG11_09259	CDHK01000009.1	222166	224224	+	hypothetical protein
PMG11_09260	CDHK01000009.1	224959	226475	-	hypothetical protein
PMG11_09261	CDHK01000009.1	228644	230880	+	Putative Thiamin biosynthesis protein Thi-4
PMG11_09262	CDHK01000009.1	231318	234695	+	Putative DEAD/DEAH box helicase
PMG11_09263	CDHK01000009.1	236043	236651	-	hypothetical protein
PMG11_09264	CDHK01000009.1	237432	240781	-	Putative Zn(II)2Cys6 transcription factor
PMG11_09265	CDHK01000009.1	248198	248955	-	Putative Phosphoribosylglycinamide formyltransferase
PMG11_09266	CDHK01000009.1	249265	254842	-	Putative RING finger domain-containing protein
PMG11_09267	CDHK01000009.1	253393	254703	+	hypothetical protein
PMG11_09268	CDHK01000009.1	255104	256774	+	hypothetical protein
PMG11_09269	CDHK01000009.1	257211	259390	-	hypothetical protein
PMG11_09270	CDHK01000009.1	259923	261605	-	Putative Catalase
PMG11_09271	CDHK01000009.1	262823	263261	-	hypothetical protein
PMG11_09272	CDHK01000009.1	265399	266619	-	hypothetical protein
PMG11_09273	CDHK01000009.1	267233	269059	+	hypothetical protein
PMG11_09274	CDHK01000009.1	269225	271720	+	Putative Maltose permease MAL61
PMG11_09275	CDHK01000009.1	271827	274312	+	hypothetical protein
PMG11_09276	CDHK01000009.1	273651	274743	-	Putative Enoyl-CoA hydratase/isomerase family protein
PMG11_09277	CDHK01000009.1	275083	276527	+	Putative Golgi membrane protein
PMG11_09278	CDHK01000009.1	277073	277445	+	hypothetical protein
PMG11_09279	CDHK01000009.1	277795	278573	-	hypothetical protein
PMG11_09280	CDHK01000009.1	281172	281521	+	hypothetical protein
PMG11_09281	CDHK01000009.1	284128	292448	+	hypothetical protein
PMG11_09282	CDHK01000009.1	292971	293952	+	hypothetical protein
PMG11_09283	CDHK01000009.1	294120	294701	-	hypothetical protein
PMG11_09284	CDHK01000009.1	295072	298851	-	Putative Amine oxidase
PMG11_09285	CDHK01000009.1	295226	296318	+	hypothetical protein
PMG11_09286	CDHK01000009.1	299364	301491	+	Putative ALDH-like protein
PMG11_09287	CDHK01000009.1	303699	304641	+	hypothetical protein
PMG11_09288	CDHK01000009.1	304714	306492	-	hypothetical protein
PMG11_09289	CDHK01000009.1	307358	309020	+	hypothetical protein
PMG11_09290	CDHK01000009.1	309057	309401	-	hypothetical protein
PMG11_09291	CDHK01000009.1	309837	311759	-	hypothetical protein
PMG11_09292	CDHK01000009.1	312436	314457	-	Putative Serine/threonine-protein phosphatase
PMG11_09293	CDHK01000009.1	317084	318447	+	hypothetical protein
PMG11_09294	CDHK01000009.1	318087	322619	-	hypothetical protein
PMG11_09295	CDHK01000009.1	324130	327387	-	Putative pH-response regulator protein palA/RIM20
PMG11_09296	CDHK01000009.1	327595	330394	-	hypothetical protein
PMG11_09297	CDHK01000009.1	331690	333140	+	Putative Sterol carrier protein 2
PMG11_09298	CDHK01000009.1	333330	334454	-	hypothetical protein
PMG11_09299	CDHK01000009.1	334788	335451	+	hypothetical protein
PMG11_09300	CDHK01000009.1	337418	338333	+	hypothetical protein
PMG11_09301	CDHK01000009.1	338341	339447	-	hypothetical protein
PMG11_09302	CDHK01000009.1	339393	341055	+	hypothetical protein
PMG11_09303	CDHK01000009.1	342791	343614	-	Putative Protein get1
PMG11_09304	CDHK01000009.1	343988	345061	+	hypothetical protein
PMG11_09305	CDHK01000009.1	345552	345904	-	Putative 4f5 domain protein
PMG11_09306	CDHK01000009.1	346887	348456	+	hypothetical protein
PMG11_09307	CDHK01000009.1	348666	350139	+	hypothetical protein
PMG11_09308	CDHK01000009.1	350765	353107	+	hypothetical protein
PMG11_09309	CDHK01000009.1	355742	356692	-	hypothetical protein
PMG11_09310	CDHK01000009.1	358534	361051	+	hypothetical protein
PMG11_09311	CDHK01000009.1	361129	364585	+	hypothetical protein
PMG11_09312	CDHK01000009.1	363791	364417	-	hypothetical protein
PMG11_09313	CDHK01000009.1	364761	365304	+	hypothetical protein
PMG11_09314	CDHK01000009.1	366044	372559	+	Putative N-end rule pathway, recognition component UBR1
PMG11_09315	CDHK01000009.1	373092	375064	+	hypothetical protein
PMG11_09316	CDHK01000009.1	377241	381731	-	Putative Complex: Sec6p of S. cerevisiae and six other proteins
PMG11_09317	CDHK01000009.1	377353	378741	+	hypothetical protein
PMG11_09318	CDHK01000009.1	381857	384923	-	Putative Glutamate decarboxylase/sphingosine phosphate lyase
PMG11_09319	CDHK01000009.1	382087	382371	+	Putative 50S ribosomal protein L30
PMG11_09320	CDHK01000009.1	385156	387270	-	Putative Homocitrate synthase
PMG11_09321	CDHK01000009.1	390137	390963	-	hypothetical protein
PMG11_09322	CDHK01000009.1	391677	392984	+	hypothetical protein
PMG11_09323	CDHK01000009.1	393562	394281	+	Putative Peptidyl-tRNA hydrolase 2, mitochondrial
PMG11_09324	CDHK01000009.1	395162	397177	+	Putative U4/U6.U5 snRNP associated protein
PMG11_09325	CDHK01000009.1	397625	399406	-	hypothetical protein
PMG11_09326	CDHK01000009.1	401475	403100	+	hypothetical protein
PMG11_09327	CDHK01000009.1	403452	403832	-	Putative Bacteriodes thetaiotaomicron symbiotic chitinase
PMG11_09328	CDHK01000009.1	403921	404835	-	hypothetical protein
PMG11_09329	CDHK01000009.1	410249	411317	+	hypothetical protein
PMG11_09330	CDHK01000009.1	412153	413373	-	hypothetical protein
PMG11_09331	CDHK01000009.1	413725	414696	+	hypothetical protein
PMG11_09332	CDHK01000009.1	415939	418023	+	Putative Aminotransferase class I and II
PMG11_09333	CDHK01000009.1	418068	428266	-	hypothetical protein
PMG11_09334	CDHK01000009.1	429190	430185	-	hypothetical protein
PMG11_09335	CDHK01000009.1	432269	433996	-	hypothetical protein
PMG11_09336	CDHK01000009.1	434726	436255	+	hypothetical protein
PMG11_09337	CDHK01000009.1	435541	439158	-	Putative YagE family protein
PMG11_09338	CDHK01000009.1	439852	442059	-	hypothetical protein
PMG11_09339	CDHK01000009.1	446464	448013	+	hypothetical protein
PMG11_09340	CDHK01000009.1	450480	454074	-	Putative Zn-finger
PMG11_09341	CDHK01000009.1	460364	461824	-	hypothetical protein
PMG11_09342	CDHK01000009.1	464446	469437	-	Putative P-type ATPase
PMG11_09343	CDHK01000009.1	472198	475315	-	Putative RfeF
PMG11_09344	CDHK01000009.1	475742	480573	-	Putative Signal recognition particle subunit SRP72
PMG11_09345	CDHK01000009.1	476591	477982	+	hypothetical protein
PMG11_09346	CDHK01000009.1	482137	482523	-	hypothetical protein
PMG11_09347	CDHK01000009.1	483373	484107	+	hypothetical protein
PMG11_09348	CDHK01000009.1	485808	487158	-	hypothetical protein
PMG11_09349	CDHK01000009.1	487464	488378	+	hypothetical protein
PMG11_09350	CDHK01000009.1	489580	490338	+	hypothetical protein
PMG11_09351	CDHK01000009.1	490935	492679	+	hypothetical protein
PMG11_09352	CDHK01000009.1	492989	494900	+	hypothetical protein
PMG11_09353	CDHK01000009.1	497656	499633	+	hypothetical protein
PMG11_09354	CDHK01000009.1	500736	501470	-	hypothetical protein
PMG11_09355	CDHK01000009.1	501861	502554	+	Putative Small nuclear ribonucleoprotein Sm D3
PMG11_09356	CDHK01000009.1	503204	504626	+	hypothetical protein
PMG11_09357	CDHK01000009.1	504816	506314	-	hypothetical protein
PMG11_09358	CDHK01000009.1	511350	512079	+	hypothetical protein
PMG11_09359	CDHK01000009.1	518672	520673	+	hypothetical protein
PMG11_09360	CDHK01000009.1	519183	521551	-	hypothetical protein
PMG11_09361	CDHK01000009.1	523488	524586	-	hypothetical protein
PMG11_09362	CDHK01000009.1	526330	527206	+	hypothetical protein
PMG11_09363	CDHK01000009.1	528692	529320	-	hypothetical protein
PMG11_09364	CDHK01000009.1	532180	536680	-	Putative CaaX farnesyltransferase beta subunit Ram1
PMG11_09365	CDHK01000009.1	537774	540191	+	Putative Remark: blastp matches are unspecific
PMG11_09366	CDHK01000009.1	542110	543219	+	Putative Ubiquitin
PMG11_09367	CDHK01000009.1	543802	547785	+	hypothetical protein
PMG11_09368	CDHK01000009.1	546562	547656	-	Putative 3-demethylubiquinone-9 3-methyltransferase
PMG11_09369	CDHK01000009.1	548290	550778	-	hypothetical protein
PMG11_09370	CDHK01000009.1	552236	556677	+	Putative Alpha-glucosidase
PMG11_09371	CDHK01000009.1	557592	560467	+	Putative Extracellular alpha-amylase amyA/amyB-Aspergillus niger (Precursor)
PMG11_09372	CDHK01000009.1	560511	563788	-	hypothetical protein
PMG11_09373	CDHK01000009.1	573854	576085	-	Putative AhpA protein
PMG11_09374	CDHK01000009.1	583247	584730	-	Putative Pyrroline-5-carboxylate reductase
PMG11_09375	CDHK01000009.1	585834	588792	-	Putative FAD binding domain protein
PMG11_09376	CDHK01000009.1	737240	739435	-	hypothetical protein
PMG11_09377	CDHK01000009.1	739811	741335	+	Putative Glutamate semialdehyde dehydrogenase
PMG11_09378	CDHK01000009.1	741479	742625	-	Putative 60S ribosomal protein L18
PMG11_09379	CDHK01000009.1	743472	745415	-	Putative Solute carrier protein
PMG11_09380	CDHK01000009.1	746054	747750	+	Putative Pre-mRNA splicing factor
PMG11_09381	CDHK01000009.1	748325	753127	+	Putative 5-oxoprolinase
PMG11_09382	CDHK01000009.1	751831	753540	-	hypothetical protein
PMG11_09383	CDHK01000009.1	753992	757280	-	hypothetical protein
PMG11_09384	CDHK01000009.1	757962	758396	-	Putative DDHD domain protein
PMG11_09385	CDHK01000009.1	758745	761775	-	hypothetical protein
PMG11_09386	CDHK01000009.1	764174	766960	+	Putative Fimbrin
PMG11_09387	CDHK01000009.1	766942	768169	-	hypothetical protein
PMG11_09388	CDHK01000009.1	768279	770485	-	hypothetical protein
PMG11_09389	CDHK01000009.1	771034	772841	+	hypothetical protein
PMG11_09390	CDHK01000009.1	773396	776166	+	hypothetical protein
PMG11_09391	CDHK01000009.1	774812	776375	-	hypothetical protein
PMG11_09392	CDHK01000009.1	776684	778072	-	hypothetical protein
PMG11_09393	CDHK01000009.1	778533	781051	+	hypothetical protein
PMG11_09394	CDHK01000009.1	778590	785980	-	hypothetical protein
PMG11_09395	CDHK01000009.1	786146	788901	+	Putative Leukotriene A-4 hydrolase homolog
PMG11_09396	CDHK01000009.1	788190	790226	-	hypothetical protein
PMG11_09397	CDHK01000009.1	791765	794761	-	hypothetical protein
PMG11_09398	CDHK01000009.1	795522	798394	-	hypothetical protein
PMG11_09399	CDHK01000009.1	799377	800222	-	hypothetical protein
PMG11_09400	CDHK01000009.1	800272	800921	-	hypothetical protein
PMG11_09401	CDHK01000009.1	803346	805058	-	hypothetical protein
PMG11_09402	CDHK01000009.1	805573	808544	+	hypothetical protein
PMG11_09403	CDHK01000009.1	810315	811304	+	Putative Mitochondrial phosphate carrier protein
PMG11_09404	CDHK01000009.1	811376	811807	+	Putative Mitochondrial phosphate carrier protein
PMG11_09405	CDHK01000009.1	813280	814671	+	hypothetical protein
PMG11_09406	CDHK01000009.1	817012	817553	-	hypothetical protein
PMG11_09407	CDHK01000009.1	820233	821850	+	hypothetical protein
PMG11_09408	CDHK01000009.1	822909	824829	-	hypothetical protein
PMG11_09409	CDHK01000009.1	825814	826950	-	Putative Cyanamide hydratase
PMG11_09410	CDHK01000009.1	827468	828154	+	hypothetical protein
PMG11_09411	CDHK01000009.1	828876	830670	+	hypothetical protein
PMG11_09412	CDHK01000009.1	831056	832128	+	hypothetical protein
PMG11_09413	CDHK01000009.1	831087	833059	-	Putative TipA protein
PMG11_09414	CDHK01000009.1	833146	835430	+	Putative Serine/threonine-protein kinase
PMG11_09415	CDHK01000009.1	834889	835725	-	Putative Mitochondrial inner membrane protease atp23
PMG11_09416	CDHK01000009.1	835769	837877	+	Putative Gamma-glutamyl kinase
PMG11_09417	CDHK01000009.1	836664	838972	-	hypothetical protein
PMG11_09418	CDHK01000009.1	839135	840351	+	Putative SRP receptor beta subunit
PMG11_09419	CDHK01000009.1	840580	841041	-	hypothetical protein
PMG11_09420	CDHK01000009.1	842854	844961	+	hypothetical protein
PMG11_09421	CDHK01000009.1	846392	848123	+	hypothetical protein
PMG11_09422	CDHK01000009.1	848520	850077	-	hypothetical protein
PMG11_09423	CDHK01000009.1	850206	852461	-	Putative Cystathionine beta-synthase
PMG11_09424	CDHK01000009.1	854899	856367	+	Putative Calcium/proton exchanger
PMG11_09425	CDHK01000009.1	856758	858490	+	hypothetical protein
PMG11_09426	CDHK01000009.1	859722	861560	+	hypothetical protein
PMG11_09427	CDHK01000009.1	862461	863255	+	hypothetical protein
PMG11_09428	CDHK01000009.1	863923	866483	+	Putative Palmitoyltransferase
PMG11_09429	CDHK01000009.1	869793	872069	-	Putative L-ornithine N5 monooxygenase
PMG11_09430	CDHK01000009.1	873790	890659	+	hypothetical protein
PMG11_09431	CDHK01000009.1	891374	897612	+	Putative Function: SWE1 is a protein kinase that acts both on serines and on tyrosines
PMG11_09432	CDHK01000009.1	898047	901702	+	Putative Pre-mRNA-splicing factor ATP-dependent RNA helicase PRP2
PMG11_09433	CDHK01000009.1	902579	904772	+	hypothetical protein
PMG11_09434	CDHK01000009.1	905184	906401	+	hypothetical protein
PMG11_09435	CDHK01000009.1	908144	909013	+	Putative Cytochrome b5
PMG11_09436	CDHK01000009.1	909066	914390	-	hypothetical protein
PMG11_09437	CDHK01000009.1	917427	918038	-	hypothetical protein
PMG11_09438	CDHK01000009.1	919362	921268	+	hypothetical protein
PMG11_09439	CDHK01000009.1	922055	923224	+	Putative Peptidyl-prolyl cis-trans isomerase
